HUMAN PLAYER POSITION (X) metres,HUMAN PLAYER POSITION (Y) metres,INITITAL VELOCITY OF SHUTTELCOCK(m/s),INITIAL SHUTTELCOCK FIRING ANGLE (DEGREE),SHUTTELCOCK SLANT ANGLE TO SIDELINE(DEGREE),SHUTTLECOCK POSITIION IN AIR(X ) metres,SHUTTLECOCK POSITIION IN AIR(Y) metres,SHUTTLECOCK POSITIION IN AIR(Z) metres
4,1,10,60,6,7.901573241,1.410071872,5.278579537
4,1,10,60,6,7.930762578,1.413139795,5.252108695
4,1,10,60,6,7.955934907,1.415785513,5.221834832
4,1,10,60,6,7.984353893,1.418772469,5.192685519
4,1,10,60,6,8.009982336,1.421466127,5.158085514
4,1,10,60,6,8.036721549,1.424276531,5.123687431
4,1,10,60,6,8.061179519,1.426847168,5.08487407
4,1,10,60,6,8.089032067,1.429774588,5.04170773
4,1,10,60,6,8.115458702,1.43255214,4.998688905
4,1,10,60,6,8.138215166,1.43494394,4.95389498
4,1,10,60,6,8.164358373,1.437691702,4.900813255
4,1,10,60,6,8.189762804,1.440361815,4.851334741
4,1,10,60,6,8.214156497,1.442925696,4.794096258
4,1,10,60,6,8.238050878,1.445437097,4.735270334
4,1,10,60,6,8.261872089,1.447940807,4.674734082
4,1,10,60,6,8.286999253,1.450581778,4.608266189
4,1,10,60,6,8.308445597,1.45283588,4.54137995
4,1,10,60,6,8.331579167,1.455267316,4.467591808
4,1,10,60,6,8.356691396,1.457906717,4.391822638
4,1,10,60,6,8.38189911,1.460556155,4.314391705
4,1,10,60,6,8.401305497,1.462595848,4.23134814
4,1,10,60,6,8.423930667,1.46497385,4.145096114
4,1,10,60,6,8.446944594,1.467392711,4.054168973
4,1,10,60,6,8.471136587,1.469935392,3.961843623
4,1,10,60,6,8.49169938,1.472096628,3.862109728
4,1,10,60,6,8.513147168,1.474350882,3.759221737
4,1,10,60,6,8.53641986,1.47679694,3.654065545
4,1,10,60,6,8.555750765,1.4788287,3.54628867
4,1,10,60,6,8.57659049,1.481019044,3.431593612
4,1,10,60,6,8.599070888,1.483381829,3.312028134
4,1,10,60,6,8.620029062,1.485584621,3.191218436
4,1,10,60,6,8.638483047,1.487524213,3.059561701
4,1,10,60,6,8.660772023,1.489866879,2.927421049
4,1,10,60,6,8.679791606,1.491865918,2.791101437
4,1,10,60,6,8.69998884,1.493988733,2.647430479
4,1,10,60,6,8.719431938,1.496032285,2.502596088
4,1,10,60,6,8.738415303,1.498027517,2.350532012
4,1,10,60,6,8.756652929,1.499944369,2.191893714
4,1,10,60,6,8.774983743,1.501871015,2.029265413
4,1,10,60,6,8.793166847,1.503782136,1.861467578
4,1,10,60,6,8.812501666,1.505814307,1.688540575
4,1,10,60,6,8.831428808,1.50780363,1.510252583
4,1,10,60,6,8.848815211,1.509631015,1.324978761
4,1,10,60,6,8.867357298,1.511579867,1.136453423
4,1,10,60,6,8.884336991,1.513364504,0.939204058
4,1,10,60,6,8.90119214,1.515136052,0.739056051
4,1,10,60,6,8.918514043,1.516956657,0.53064924
4,1,10,60,6,8.935169047,1.518707169,0.315645379
4,1,10,60,6,8.951370113,1.520409969,0.096141228
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,1,10,60,7,4.049201029,1.006041127,1.684308163
4,1,10,60,7,4.098276642,1.012066854,1.768380917
4,1,10,60,7,4.151498125,1.018601631,1.850514876
4,1,10,60,7,4.197862406,1.024294449,1.935428908
4,1,10,60,7,4.248475406,1.030508944,2.013824918
4,1,10,60,7,4.294930246,1.036212881,2.090201853
4,1,10,60,7,4.343613399,1.04219042,2.170627577
4,1,10,60,7,4.393977483,1.048374352,2.242577436
4,1,10,60,7,4.439993558,1.054024416,2.316838648
4,1,10,60,7,4.488570284,1.059988888,2.387945393
4,1,10,60,7,4.537124439,1.065950588,2.463269867
4,1,10,60,7,4.586114541,1.071965817,2.531928333
4,1,10,60,7,4.631256873,1.077508598,2.600686952
4,1,10,60,7,4.677596178,1.083198349,2.669944836
4,1,10,60,7,4.725661878,1.089100075,2.736541878
4,1,10,60,7,4.770613659,1.09461946,2.802074387
4,1,10,60,7,4.817385143,1.100362276,2.867076539
4,1,10,60,7,4.863730206,1.106052734,2.931002633
4,1,10,60,7,4.908291304,1.111524149,2.994084506
4,1,10,60,7,4.95553289,1.117324686,3.056519323
4,1,10,60,7,4.998482845,1.122598278,3.117105459
4,1,10,60,7,5.044629705,1.1282644,3.177317441
4,1,10,60,7,5.090023689,1.13383808,3.234905322
4,1,10,60,7,5.133731041,1.139204668,3.290855803
4,1,10,60,7,5.181432942,1.145061725,3.350628049
4,1,10,60,7,5.223659427,1.150246485,3.406659473
4,1,10,60,7,5.267928897,1.155682093,3.462444087
4,1,10,60,7,5.309551918,1.160792757,3.517908034
4,1,10,60,7,5.354689251,1.166334925,3.572182157
4,1,10,60,7,5.397864926,1.171636231,3.623319234
4,1,10,60,7,5.440506875,1.176872004,3.675812688
4,1,10,60,7,5.48648107,1.182516926,3.728476033
4,1,10,60,7,5.525939187,1.187361773,3.780017864
4,1,10,60,7,5.570811124,1.192871354,3.832239982
4,1,10,60,7,5.61338214,1.198098418,3.880142838
4,1,10,60,7,5.656576087,1.203401967,3.929032465
4,1,10,60,7,5.6980683,1.208496571,3.977569866
4,1,10,60,7,5.738848398,1.213503737,4.025395265
4,1,10,60,7,5.778212173,1.218337001,4.070973502
4,1,10,60,7,5.822262274,1.223745673,4.119533138
4,1,10,60,7,5.862580237,1.228696097,4.163461572
4,1,10,60,7,5.900466522,1.233347947,4.208982053
4,1,10,60,7,5.941219243,1.238351752,4.251614169
4,1,10,60,7,5.983818954,1.243582339,4.298577507
4,1,10,60,7,6.022816448,1.248370629,4.341844309
4,1,10,60,7,6.061563293,1.253128144,4.382792172
4,1,10,60,7,6.102354738,1.258136703,4.42355454
4,1,10,60,7,6.141300142,1.262918598,4.464735882
4,1,10,60,7,6.180101161,1.267682764,4.505800398
4,1,10,60,7,6.218162347,1.27235609,4.545907037
4,1,10,60,7,6.256930938,1.277116274,4.584910183
4,1,10,60,7,6.2954566,1.281846631,4.624308677
4,1,10,60,7,6.332664411,1.286415175,4.663662389
4,1,10,60,7,6.372039473,1.291249825,4.698467569
4,1,10,60,7,6.40982336,1.295889103,4.735191087
4,1,10,60,7,6.44739366,1.300502156,4.769925026
4,1,10,60,7,6.482609935,1.304826171,4.806173504
4,1,10,60,7,6.521452223,1.309595404,4.840090389
4,1,10,60,7,6.558784402,1.314179219,4.872157985
4,1,10,60,7,6.592854808,1.318362539,4.906158495
4,1,10,60,7,6.62972274,1.322889352,4.9384448
4,1,10,60,7,6.668672208,1.327671745,4.967973662
4,1,10,60,7,6.7034539,1.3319424,5.000221323
4,1,10,60,7,6.739336083,1.336348178,5.030703347
4,1,10,60,7,6.776287966,1.340885299,5.059282983
4,1,10,60,7,6.809049296,1.344907884,5.087076785
4,1,10,60,7,6.843951419,1.349193326,5.115522135
4,1,10,60,7,6.879398827,1.353545721,5.140291245
4,1,10,60,7,6.915805758,1.35801593,5.165793108
4,1,10,60,7,6.949582982,1.362163251,5.188181234
4,1,10,60,7,6.98168052,1.366104333,5.212076999
4,1,10,60,7,7.018226608,1.370591629,5.235688347
4,1,10,60,7,7.049503466,1.374431944,5.25793607
4,1,10,60,7,7.083912678,1.378656864,5.274570673
4,1,10,60,7,7.117312959,1.382757903,5.294880988
4,1,10,60,7,7.149772565,1.386743441,5.314446241
4,1,10,60,7,7.184122904,1.390961133,5.330051705
4,1,10,60,7,7.215097941,1.394764389,5.345429844
4,1,10,60,7,7.249081013,1.398936986,5.359486828
4,1,10,60,7,7.27986515,1.402716802,5.37254301
4,1,10,60,7,7.313066813,1.406793454,5.38431983
4,1,10,60,7,7.343325797,1.41050879,5.39545221
4,1,10,60,7,7.374332013,1.414315874,5.404067958
4,1,10,60,7,7.406431202,1.418257159,5.412436871
4,1,10,60,7,7.438598514,1.422206809,5.415889216
4,1,10,60,7,7.469281102,1.425974157,5.42200209
4,1,10,60,7,7.496336212,1.429296107,5.424425271
4,1,10,60,7,7.528666854,1.43326581,5.425954536
4,1,10,60,7,7.559576828,1.437061078,5.424149706
4,1,10,60,7,7.589430357,1.44072663,5.425694991
4,1,10,60,7,7.6166391,1.444067444,5.419959094
4,1,10,60,7,7.648398749,1.447967038,5.417366499
4,1,10,60,7,7.676852532,1.451460724,5.406620161
4,1,10,60,7,7.706816445,1.45513983,5.399663957
4,1,10,60,7,7.733517672,1.458418328,5.386726451
4,1,10,60,7,7.763371336,1.462083897,5.374090851
4,1,10,60,7,7.792931368,1.465713413,5.362335206
4,1,10,60,7,7.820003977,1.469037511,5.342444014
4,1,10,60,7,7.847323684,1.472391949,5.32157603
4,1,10,60,7,7.871279155,1.475333311,5.302453267
4,1,10,60,7,7.902677866,1.479188588,5.278138767
4,1,10,60,7,7.92831187,1.482336048,5.250108874
4,1,10,60,7,7.955007201,1.485613823,5.223272034
4,1,10,60,7,7.983487407,1.489110752,5.192925235
4,1,10,60,7,8.010526447,1.492430729,5.16028402
4,1,10,60,7,8.036053504,1.495565057,5.123684775
4,1,10,60,7,8.06131443,1.498666709,5.084719272
4,1,10,60,7,8.08770281,1.501906795,5.043794595
4,1,10,60,7,8.115058811,1.505265689,4.999277268
4,1,10,60,7,8.139638729,1.508283724,4.951677943
4,1,10,60,7,8.163330031,1.51119265,4.904676857
4,1,10,60,7,8.188134126,1.51423821,4.850790826
4,1,10,60,7,8.212164533,1.517188773,4.793111728
4,1,10,60,7,8.238336041,1.52040223,4.73550078
4,1,10,60,7,8.262486355,1.523367515,4.674767413
4,1,10,60,7,8.287765618,1.526471419,4.609377627
4,1,10,60,7,8.311182262,1.529346621,4.539322065
4,1,10,60,7,8.333668465,1.53210758,4.467236929
4,1,10,60,7,8.355964132,1.534845143,4.39196352
4,1,10,60,7,8.38019241,1.537820002,4.313768392
4,1,10,60,7,8.403686032,1.540704656,4.231346156
4,1,10,60,7,8.423787683,1.543172828,4.143536626
4,1,10,60,7,8.448862336,1.546251608,4.05388424
4,1,10,60,7,8.468121956,1.548616392,3.961493086
4,1,10,60,7,8.492830507,1.551650221,3.86255269
4,1,10,60,7,8.513464909,1.554183807,3.759904669
4,1,10,60,7,8.534413383,1.556755956,3.65491388
4,1,10,60,7,8.555809195,1.559383032,3.545095443
4,1,10,60,7,8.577874741,1.56209234,3.429963226
4,1,10,60,7,8.598865002,1.56466962,3.310605418
4,1,10,60,7,8.61968233,1.567225666,3.187375637
4,1,10,60,7,8.640640978,1.569799065,3.058778038
4,1,10,60,7,8.660419409,1.572227551,2.928380466
4,1,10,60,7,8.679860737,1.574614646,2.791450484
4,1,10,60,7,8.700058215,1.577094584,2.649025379
4,1,10,60,7,8.717274622,1.579208493,2.50120747
4,1,10,60,7,8.740107968,1.582012075,2.350580736
4,1,10,60,7,8.756791792,1.584060591,2.190476387
4,1,10,60,7,8.775930989,1.586410589,2.029721361
4,1,10,60,7,8.794888172,1.588738239,1.862734383
4,1,10,60,7,8.813937883,1.591077249,1.689798283
4,1,10,60,7,8.830795242,1.593147073,1.509893113
4,1,10,60,7,8.848231864,1.595288021,1.32567541
4,1,10,60,7,8.866066896,1.597477887,1.137119265
4,1,10,60,7,8.885340557,1.599844395,0.940058835
4,1,10,60,7,8.901781539,1.601863094,0.739855274
4,1,10,60,7,8.919758994,1.604070448,0.53047953
4,1,10,60,7,8.935604481,1.606016029,0.317481324
4,1,10,60,7,8.953815741,1.608252091,0.098404019
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,1,10,60,8,4.049309814,1.006930042,1.684876819
4,1,10,60,8,4.100477707,1.014121221,1.768908509
4,1,10,60,8,4.149071637,1.020950652,1.851340698
4,1,10,60,8,4.197683148,1.027782555,1.932478585
4,1,10,60,8,4.247940771,1.034845803,2.013854795
4,1,10,60,8,4.295568055,1.041539381,2.091257588
4,1,10,60,8,4.344025154,1.048349582,2.16801606
4,1,10,60,8,4.392781994,1.055201909,2.243590498
4,1,10,60,8,4.441369156,1.06203039,2.317685093
4,1,10,60,8,4.490549729,1.068942268,2.391639935
4,1,10,60,8,4.535471232,1.075255574,2.462729852
4,1,10,60,8,4.582675743,1.081889735,2.532594643
4,1,10,60,8,4.632289172,1.088862448,2.60072368
4,1,10,60,8,4.676939913,1.0951377,2.667441263
4,1,10,60,8,4.723754371,1.101717043,2.735891594
4,1,10,60,8,4.769736676,1.108179435,2.803610531
4,1,10,60,8,4.816352285,1.114730832,2.866259065
4,1,10,60,8,4.865480234,1.121635315,2.932386544
4,1,10,60,8,4.909536099,1.127826963,2.993749998
4,1,10,60,8,4.955928796,1.134347031,3.055481955
4,1,10,60,8,5.001387619,1.140735852,3.116069087
4,1,10,60,8,5.04667527,1.147100616,3.174981871
4,1,10,60,8,5.091227892,1.153362079,3.234317352
4,1,10,60,8,5.135854343,1.159633917,3.291423875
4,1,10,60,8,5.17935466,1.165747488,3.350733746
4,1,10,60,8,5.224282672,1.172061709,3.406050949
4,1,10,60,8,5.265415678,1.177842576,3.463111605
4,1,10,60,8,5.31093353,1.184239692,3.516422156
4,1,10,60,8,5.354694514,1.190389898,3.571963385
4,1,10,60,8,5.397469595,1.196401543,3.622532244
4,1,10,60,8,5.442789672,1.202770865,3.675791091
4,1,10,60,8,5.482722136,1.208383007,3.728577846
4,1,10,60,8,5.526026807,1.214469081,3.780663486
4,1,10,60,8,5.570286019,1.220689308,3.829076138
4,1,10,60,8,5.610958419,1.226405441,3.879971358
4,1,10,60,8,5.655623612,1.232682724,3.928696754
4,1,10,60,8,5.694706443,1.238175458,3.978216642
4,1,10,60,8,5.736872966,1.244101576,4.026733674
4,1,10,60,8,5.776176196,1.249625285,4.07240753
4,1,10,60,8,5.821531292,1.255999528,4.116554852
4,1,10,60,8,5.860132204,1.261424533,4.164232837
4,1,10,60,8,5.901770411,1.267276401,4.211291804
4,1,10,60,8,5.940165999,1.272672549,4.254090801
4,1,10,60,8,5.980793822,1.278382417,4.295743028
4,1,10,60,8,6.022172279,1.28419778,4.340701219
4,1,10,60,8,6.061464245,1.289719906,4.383923384
4,1,10,60,8,6.100946909,1.295268832,4.425163853
4,1,10,60,8,6.140655931,1.300849571,4.466386455
4,1,10,60,8,6.179756122,1.306344745,4.505714126
4,1,10,60,8,6.217426518,1.311638974,4.546061565
4,1,10,60,8,6.258714418,1.31744161,4.585360365
4,1,10,60,8,6.296093229,1.322694859,4.624403442
